alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1721756585.8859,elite,3102.8817565978,1696971966.2056,"AS174 Cogent Communications",COGENT-174,Mississauga,"North America",NA,Canada,CA,,false,"Cogent Communications",43.5792,-79.6591,false,"eTor Networks",true,Ontario,success,America/Toronto,L5C,1721175251,1721756643.7523,57775,socks4,socks4://38.113.171.88:57775,true,3524.5409011841,20789,128437,13.931218420383,38.113.171.88
true,1721756643.7281,elite,2814.0036026391,1717180541.2435,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1721614914,1721756643.7281,25815,http,http://72.10.164.178:25815,false,2027.3950099945,324,46837,0.68700833315663,72.10.164.178
true,1721604801.8008,elite,276.57173435388,1715352353.3877,"AS205090 FIRST SERVER LIMITED",FIRST-SERVER-EUROPE,Moscow,Europe,EU,Russia,RU,,false,"First Server Limited",55.7483,37.6171,false,"Firstbyte Hosting",true,Moscow,success,Europe/Moscow,101776,1721648747,1721756643.6408,4444,http,http://185.105.91.62:4444,false,236.16862297058,126582,1585,98.763332215001,185.105.91.62
true,1721756214.9346,elite,843.80900152918,1721423202.1023,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"Alibaba (US) Technology Co., Ltd.",22.3193,114.169,false,"Alibaba.com Singapore E-Commerce Private Limited",false,Kowloon,success,Asia/Hong_Kong,96521,1721423204,1721756643.636,80,http,http://8.223.31.16:80,false,1792.5913333893,7403,215,97.177736938829,8.223.31.16
true,1721756643.5636,elite,2998.9619762543,1717383713.5839,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1721662674,1721756643.5636,12425,http,http://67.43.236.20:12425,false,6015.3813362122,250,43364,0.57321043701564,67.43.236.20
true,1721721144.9681,elite,357.12667550386,1715516134.4421,"AS81 MCNC",NCREN,Huntersville,"North America",NA,"United States",US,,false,MCNC,35.401,-80.8688,false,MCNC,false,"North Carolina",success,America/New_York,28078,1721648899,1721756643.4769,9443,http,http://152.26.229.86:9443,false,236.95373535156,71685,1377,98.115299334812,152.26.229.86
true,1721756643.4733,elite,3063.7982765834,1720385860.3158,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1721614010,1721756643.4733,2945,http,http://67.43.228.253:2945,false,1214.0340805054,90,14246,0.62779017857143,67.43.228.253
true,1721756643.4298,elite,10758.610798919,1715481529.5195,"AS12876 SCALEWAY S.A.S.",AS12876,Paris,Europe,EU,France,FR,,true,"Online S.A.S.",48.8714,2.32141,false,ONLINE,true,Île-de-France,success,Europe/Paris,75008,1721181289,1721756643.4298,14532,socks4,socks4://212.83.137.30:14532,true,14006.370782852,467,52834,0.87615616967787,212.83.137.30
true,1721756643.3805,transparent,6241.1428160087,1710540139.8773,"AS27717 Corporacion Digitel C.A.","Corporacion Digitel C.A.",Caracas,"South America",SA,Venezuela,VE,,false,"Corporacion Digitel C.A",10.4873,-66.8738,false,"Iaim Maiquetia",true,"Distrito Federal",success,America/Caracas,,1721174725,1721756643.3805,999,http,http://190.121.239.195:999,false,6787.134885788,15802,171571,8.4334455871444,190.121.239.195
true,1721754550.3411,transparent,245.3437599976,1721659435.1419,"AS8972 Host Europe GmbH",GD-EMEA-DC-SXB1,Strasbourg,Europe,EU,France,FR,,true,"Host Europe GmbH",48.5855,7.7418,false,"Host Europe GmbH",true,"Grand Est",success,Europe/Paris,67000,1721660511,1721756643.3138,3128,http,http://91.250.83.200:3128,false,20.64037322998,1701,465,78.531855955679,91.250.83.200
true,1721756643.3132,transparent,6106.8190449708,1710552949.3762,"AS38511 PT Remala Abadi",TACHYON-AS-ID,Jakarta,Asia,AS,Indonesia,ID,,false,"PT Remala Abadi",-6.2114,106.8446,false,,false,Jakarta,success,Asia/Jakarta,,1721609656,1721756643.3132,8090,http,http://101.255.140.1:8090,false,2952.7571201324,17364,171589,9.1895868284706,101.255.140.1
true,1721756643.2329,transparent,6370.2276096477,1712483681.1558,"AS136290 Country Online Services PVT LTD",COUNTRYONLINE-AS-IN,Hyderabad,Asia,AS,India,IN,,false,"Country Online Services PVT LTD",17.3724,78.4378,false,"Country Online Services PVT LTD",false,Telangana,success,Asia/Kolkata,500002,1721329069,1721756643.2329,83,http,http://103.48.68.110:83,false,2164.0968322754,8465,134806,5.9083834132518,103.48.68.110
true,1721756643.2141,transparent,6928.310470985,1710567438.2232,"AS8400 TELEKOM SRBIJA a.d.",TELEKOM-AS,Preševo,Europe,EU,Serbia,RS,,false,TELEKOM-SRBIJA,42.3069,21.6401,false,,false,Pčinja,success,Europe/Belgrade,,1721623545,1721756643.2141,8080,http,http://77.46.138.38:8080,false,12384.455919266,4841,184308,2.5593579664709,77.46.138.38
true,1721756255.2564,elite,580.41984802828,1720418758.0709,"AS31898 Oracle Corporation",ORACLE-BMC-31898,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Oracle Corporation",50.1049,8.6295,false,"Oracle Cloud Infrastructure (eu-frankfurt-1)",true,Hesse,success,Europe/Berlin,60326,1721628480,1721756643.1199,8888,http,http://130.61.120.213:8888,false,510.68043708801,21079,7760,73.09199348105,130.61.120.213
true,1721756643.1086,elite,3351.5884378401,1710540257.4018,"AS58369 PT. Fiber Networks Indonesia",FIBERNET-AS-ID,Tangerang,Asia,AS,Indonesia,ID,,false,"PT.Simprug Mahkota Indah",-6.177,106.6284,false,,false,Banten,success,Asia/Jakarta,,1721409968,1721756643.1086,4145,socks4,socks4://103.140.35.11:4145,true,847.0025062561,6425,89342,6.7089916150657,103.140.35.11
true,1721756643.0297,transparent,6085.7553493569,1715113127.0863,"AS38511 PT Remala Abadi",TACHYON-AS-ID,Bekasi,Asia,AS,Indonesia,ID,,false,"PT Remala Abadi",-6.2352,106.9922,false,,false,"West Java",success,Asia/Jakarta,,1721425141,1721756643.0297,8080,http,http://101.255.165.218:8080,false,11088.131904602,2899,32256,8.2463376475608,101.255.165.218
true,1721756599.1397,transparent,4474.647735382,1719730092.9215,"AS42610 PJSC Rostelecom",NCNET-AS,Moscow,Europe,EU,Russia,RU,,false,"National Cable Networks",55.7483,37.6171,false,,false,Moscow,success,Europe/Moscow,125466,1721544594,1721756643.002,80,http,http://85.30.219.207:80,false,2972.2099304199,6031,36041,14.334949610192,85.30.219.207
true,1721756520.2918,anonymous,6105.8398894301,1710565823.7352,"AS272027 LAUAM MEGARED TELECOM, S.R.L.","LAUAM MEGARED TELECOM, S.R.L.",Jarabacoa,"North America",NA,"Dominican Republic",DO,,false,"Cogent Communications",19.1223,-70.6458,false,"MEGARED TELECOM, S.R.L",false,"Provincia de La Vega",success,America/Santo_Domingo,41000,1721621683,1721756642.9703,999,http,http://38.253.88.242:999,false,6809.4298839569,12783,156723,7.5413259707621,38.253.88.242
true,1721756642.9014,transparent,9048.3628183451,1710607210.9982,"AS149596 X3M INFRA PVT LTD",X3M-AS-IN,"Seoni Chhapāra",Asia,AS,India,IN,,false,"Navyug Networks Info Private Limited",22.3903,79.5403,false,,false,"Madhya Pradesh",success,Asia/Kolkata,480887,1721403803,1721756642.9014,82,http,http://103.165.64.53:82,false,9515.6111717224,5083,131932,3.7098127942196,103.165.64.53
true,1721756642.8842,transparent,5951.9512113387,1710817809.7101,"AS19332 COORDINADORA DE CARRIER'S, S.A. DE C.V.","COORDINADORA DE CARRIERS, S.A. DE C.V.",Asientos,"North America",NA,Mexico,MX,,false,"Marcatel Com, S.A. de C.V.",22.2591,-102.0376,false,"Marcatel Com, S.A. de C.V",false,Aguascalientes,success,America/Mexico_City,20720,1721270207,1721756642.8842,999,http,http://200.39.120.44:999,false,4240.7965660095,13663,130357,9.4868768226635,200.39.120.44
true,1721756642.8086,transparent,6790.3547991702,1714801377.1991,"AS23923 Agni Systems Limited",AGNI-AS,Dhaka,Asia,AS,Bangladesh,BD,,false,"Agni Systems Limited",23.7086,90.4017,true,"Agni Systems Ltd.",false,"Dhaka Division",success,Asia/Dhaka,1217,1721648950,1721756642.8086,1419,http,http://119.148.54.78:1419,false,7607.9270839691,19056,112990,14.431334534935,119.148.54.78
true,1721756642.6469,transparent,6541.8421948233,1710548432.3187,"AS141921 PT Jaringan Keluarga Bersama",IDNIC-ISEVEN-AS-ID,Tangerang,Asia,AS,Indonesia,ID,,false,"PT Jaringan Keluarga Bersama",-6.177,106.6284,false,"PT Jaringan Keluarga Bersama",false,Banten,success,Asia/Jakarta,,1721606943,1721756642.6469,8080,http,http://103.178.194.52:8080,false,12385.109424591,10987,183836,5.6394778850546,103.178.194.52
true,1721604806.4136,elite,255.30923191251,1714931755.3618,"AS205090 FIRST SERVER LIMITED",FIRST-SERVER-EUROPE,Moscow,Europe,EU,Russia,RU,,false,"First Server Limited",55.7483,37.6171,false,"Firstbyte Hosting",true,Moscow,success,Europe/Moscow,101776,1721648821,1721756642.5959,4444,http,http://84.252.74.190:4444,false,228.95956039429,135183,1427,98.955420540224,84.252.74.190
true,1721754651.009,elite,581.96270026403,1721256357.4194,"AS45187 Rackspace IT Hosting AS IT Hosting Provider Hong Kong",RACKSPACE-AP,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"Rackspace.com Hong Kong Limited",22.3193,114.169,false,"Rackspace.com Hong Kong Limited",false,Kowloon,success,Asia/Hong_Kong,96521,1721256358,1721756642.5756,8080,http,http://119.9.77.49:8080,false,562.14761734009,9821,1776,84.685694576184,119.9.77.49
true,1721756642.5181,elite,9738.1319612372,1717338761.9886,"AS4713 NTT Communications Corporation",OCN,Kanazawa,Asia,AS,Japan,JP,,false,"NTT Communications Corporation",36.561,136.657,false,"Open Computer Network",false,Ishikawa,success,Asia/Tokyo,920-0000,1721638767,1721756642.5181,2234,socks4,socks4://153.222.62.16:2234,true,14588.335990906,277,34942,0.78650728300065,153.222.62.16
true,1721756642.5075,elite,11201.26135397,1715437127.297,"AS32780 Hosting Services, Inc.",HOSTINGSERVICES-INC,"New York","North America",NA,"United States",US,,true,"Hosting Services, Inc.",40.7123,-74.0068,false,"Hosting Services, Inc.",true,"New York",success,America/New_York,10004,1721483688,1721756642.5075,21890,socks4,socks4://67.213.212.50:21890,true,12462.499856949,500,49725,0.99552015928323,67.213.212.50
true,1721756642.5062,transparent,6640.2916170283,1710548587.7112,"AS140171 Reis Network Solutions",REISNS-AS-IN,Brahmapur,Asia,AS,India,IN,"Gandhi Nagar",false,"Reis Network Solutions",19.3079,84.79,false,"Reisnet Broadband Private Limited",false,Odisha,success,Asia/Kolkata,761026,1721606970,1721756642.5062,83,http,http://103.156.201.170:83,false,1761.2316608429,18285,177274,9.350119401306,103.156.201.170
true,1721756642.3524,transparent,5516.9901942955,1714025109.2021,"AS3549 Level 3 Parent, LLC",LVLT-3549,Jechtoch,"North America",NA,Mexico,MX,,false,"Level 3 Communications, Inc.",16.725,-92.7186,false,"CTL Mexico",true,Chiapas,success,America/Mexico_City,,1721248176,1721756642.3524,999,http,http://64.76.43.120:999,false,6198.9271640778,4162,43844,8.6697496146315,64.76.43.120
true,1721756642.2376,transparent,7144.3298533051,1716432668.0992,"AS263703 VIGINET C.A","VIGINET C.A","El Vigía","South America",SA,Venezuela,VE,,false,"Viginet C.A",8.61443,-71.6555,false,"Viginet C.A",false,Mérida,success,America/Caracas,,1721182050,1721756642.2376,999,http,http://190.97.228.198:999,false,7312.9043579102,8950,63640,12.329521972724,190.97.228.198
true,1721756642.2055,elite,10711.988436381,1717172118.4129,"AS16276 OVH SAS",OVH,Roubaix,Europe,EU,France,FR,,true,"OVH SAS",50.6916,3.20151,false,OVH,true,Hauts-de-France,success,Europe/Paris,59100,1721593350,1721756642.2055,59141,socks4,socks4://51.83.116.4:59141,true,10966.782331467,300,35687,0.83363436796621,51.83.116.4
true,1721756642.2013,transparent,6480.6257737794,1714500793.8533,"AS141607 PT Gayatri Lintas Nusantara",IDNIC-GAYATRI-AS-ID,Surabaya,Asia,AS,Indonesia,ID,,false,RADNET-BDG,-7.2484,112.7419,false,,false,"East Java",success,Asia/Jakarta,,1721325182,1721756642.2013,8080,http,http://202.154.36.129:8080,false,10143.242359161,13509,102490,11.645790049914,202.154.36.129
true,1721756642.1522,elite,10401.346976604,1719791216.9925,,,Puteaux,Europe,EU,France,FR,,false,ARKEMA,48.8878,2.24738,false,Arkema,true,Île-de-France,success,Europe/Paris,92800,1721663108,1721756642.1522,8080,socks4,socks4://157.243.44.229:8080,true,1621.3719844818,109,14252,0.75900006963303,157.243.44.229
true,1721756619.4707,transparent,6988.5495669024,1710666879.2739,"AS131111 PT Mora Telematika Indonesia",CEPATNET-AS-ID,"Jakarta Pusat",Asia,AS,Indonesia,ID,,false,"PT Mora Telematika Indonesia",-6.20309,106.845,false,"PT Mora Quatro Multimedia",false,Jakarta,success,Asia/Jakarta,,1721724036,1721756641.9904,80,http,http://122.50.6.186:80,false,2669.7287559509,9189,148057,5.8437098558946,122.50.6.186
true,1721756621.2351,transparent,5876.6368634439,1721545511.7973,"AS27831 Colombia Móvil","Colombia Movil",Cúcuta,"South America",SA,Colombia,CO,,false,"Colombia Móvil",7.8946,-72.5018,false,"Colombia Móvil",false,"Norte de Santander Department",success,America/Bogota,540001,1721545779,1721756641.9866,999,http,http://186.180.78.204:999,false,16684.631824493,519,4241,10.903361344538,186.180.78.204
true,1721755715.5384,elite,819.81761360564,1711930931.127,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"Alibaba.com LLC",22.273,114.1498,false,"Hong Kong",true,"Central and Western District",success,Asia/Hong_Kong,999077,1721329754,1721756641.9842,8888,http,http://47.242.47.64:8888,false,787.86134719849,70463,87435,44.625644403349,47.242.47.64
true,1721753022.7151,elite,1220.2161925827,1710634215.6783,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Hangzhou,Asia,AS,China,CN,,false,"CNC Group CHINA169 Zhejiang Province Network",30.2994,120.1612,false,,true,Zhejiang,success,Asia/Shanghai,,1721648889,1721756641.7671,9002,http,http://60.12.168.114:9002,false,917.96064376831,175384,18204,90.59652457797,60.12.168.114
true,1721756636.2486,elite,3289.0939582168,1710633902.962,"AS7671 NTT SmartConnect Corporation",MCNET,Meguro-ku,Asia,AS,Japan,JP,,false,"NTT SmartConnect Corporation",35.6418,139.7023,false,"NTT SmartConnect Corporation",true,Tokyo,success,Asia/Tokyo,153-0061,1721174794,1721756641.6262,8081,http,http://114.129.2.82:8081,false,829.21004295349,112254,76769,59.386423874343,114.129.2.82
true,1721756632.1821,elite,4458.5815419459,1715633355.6683,"AS44477 STARK INDUSTRIES SOLUTIONS LTD",STARK-INDUSTRIES,"Los Angeles","North America",NA,"United States",US,,false,"Stark Industries Solutions LTD",33.8697,-118.3693,false,"Stark Industries Solutions LTD",true,California,success,America/Los_Angeles,90278,1721731125,1721756641.6231,8080,http,http://85.209.153.175:8080,false,1210.6909751892,47301,62085,43.242279633591,85.209.153.175
true,1721756641.5876,elite,11172.903131556,1720081732.6799,"AS22612 Namecheap, Inc.",NAMECHEAP-NET,Phoenix,"North America",NA,"United States",US,,true,"Namecheap, Inc.",33.4484,-112.074,false,"Namecheap, Inc.",true,Arizona,success,America/Phoenix,85001,1721348773,1721756641.5876,51568,socks4,socks4://66.29.128.245:51568,true,13990.274190903,54,9961,0.53919121318023,66.29.128.245
true,1721756640.9121,transparent,3927.8776746401,1721747682.5451,"AS24863 Link Egypt (Link.NET)",LINKdotNET-AS,Cairo,Africa,AF,Egypt,EG,,false,"LINKdotNET AS number",29.9632,31.2493,false,"Link Egypt (Link.NET)",false,"Cairo Governorate",success,Africa/Cairo,,1721747694,1721756641.5736,1976,http,http://41.128.72.147:1976,false,240.46492576599,71,126,36.040609137056,41.128.72.147
true,1721756641.5355,anonymous,6435.9645078096,1710579007.3182,"AS140457 PT Ikhlas Cipta Teknologi",IMEDIANET-AS-ID,Bekasi,Asia,AS,Indonesia,ID,,false,"PT Ikhlas Cipta Teknologi",-6.27338,106.983,false,"PT Ikhlas Cipta Teknologi",true,"West Java",success,Asia/Jakarta,17432,1721635395,1721756641.5355,8080,http,http://38.183.144.117:8080,false,11915.780067444,12747,156093,7.5497512437811,38.183.144.117
true,1721756641.3606,transparent,8409.7613973985,1710545938.4607,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Singapore,Asia,AS,Singapore,SG,Pioneer,true,"DigitalOcean, LLC",1.32123,103.695,false,"DigitalOcean, LLC",true,"South West",success,Asia/Singapore,627753,1721601916,1721756641.3606,4444,http,http://128.199.116.34:4444,false,14239.175796509,10855,174821,5.846205217691,128.199.116.34
true,1721756641.3185,elite,9716.6450609926,1719960898.9272,"AS31655 Gamma Telecom Holdings Ltd",ASN-GammaTelecom,London,Europe,EU,"United Kingdom",GB,,false,"Gamma Telecom Holdings Ltd",51.5072,-0.127586,false,"Gamma DSL",false,England,success,Europe/London,W1B,1721611376,1721756641.3185,1524,socks4,socks4://51.52.112.167:1524,true,17379.344701767,61,9550,0.63468941837478,51.52.112.167
true,1721756641.2802,transparent,4002.6343124253,1721747549.5407,"AS150197 PT Curug Lintas Indonesia",IDNIC-CURUGNET-AS-ID,Bogor,Asia,AS,Indonesia,ID,,false,"PT Curug Lintas Indonesia",-6.5945,106.789,false,"PT Curug Lintas Indonesia",false,"West Java",success,Asia/Jakarta,,1721748039,1721756641.2802,8080,http,http://103.224.125.229:8080,false,665.12155532837,28,160,14.893617021277,103.224.125.229
true,1721753836.8135,transparent,791.98984409915,1710577615.1088,"AS34989 ServeTheWorld AS",SERVETHEWORLD-AS,Oslo,Europe,EU,Norway,NO,,true,ServeTheWorld,59.9016,10.7343,false,STW,true,"Oslo County",success,Europe/Oslo,0671,1721634389,1721756641.2344,3128,http,http://91.189.177.189:3128,false,3109.5745563507,129288,15598,89.234294548818,91.189.177.189
true,1721756641.0608,transparent,6456.9981889737,1710563389.9006,"AS329179 Sky Telecom Company Limited",Sky-Telecom-AS,Brikama,Africa,AF,Gambia,GM,,false,"Sky Telecom Company Limited",13.2714,-16.6494,false,"Sky Telecom Company Limited",false,"West Coast",success,Africa/Banjul,,1721595990,1721756641.0608,83,http,http://102.213.223.46:83,false,2081.8245410919,18078,167377,9.7479172845165,102.213.223.46
true,1721756613.5144,elite,4456.4960697029,1715631398.6824,"AS44477 STARK INDUSTRIES SOLUTIONS LTD",STARK-INDUSTRIES,"Los Angeles","North America",NA,"United States",US,,false,"Stark Industries Solutions LTD",33.8697,-118.3693,false,"Stark Industries Solutions LTD",true,California,success,America/Los_Angeles,90278,1721731256,1721756641.0569,4444,http,http://85.209.153.174:4444,false,2646.8725204468,49315,60288,44.994206362965,85.209.153.174
true,1721756640.9654,elite,7666.9600628732,1710564546.6523,"AS266766 SOLUCIONES INSTALRED CH&C C.A.","SOLUCIONES INSTALRED CH&C C.A.",Caracas,"South America",SA,Venezuela,VE,,false,"SOLUCIONES INSTALRED CH&C C.A.",10.488,-66.8792,false,"SOLUCIONES INSTALRED CH&C C.A",true,"Distrito Federal",success,America/Caracas,,1721622459,1721756640.9654,999,http,http://45.234.61.7:999,false,4301.9068241119,5242,183040,2.7841216898057,45.234.61.7
true,1721756640.9628,transparent,6478.0422155263,1710578015.0508,"AS38511 PT Remala Abadi",TACHYON-AS-ID,Bekasi,Asia,AS,Indonesia,ID,,false,"PT Remala Abadi",-6.2352,106.9922,false,,false,"West Java",success,Asia/Jakarta,,1721635822,1721756640.9628,8080,http,http://115.124.75.58:8080,false,4952.8760910034,16004,176600,8.3092770658969,115.124.75.58
true,1721756564.9536,elite,5386.8604898453,1721744937.3251,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1721756570,1721756640.9443,15213,http,http://67.43.236.19:15213,false,7452.255487442,2,33,5.7142857142857,67.43.236.19
